OrderID,OrderDate,ShipDate,DeliveryDate,Category,SubCategory,Quantity,UnitPrice,Sales,Discount,Profit,Region,PaymentMode,ReviewText,Gender,Age
927,2023-05-23,2023-05-24,2023-05-25,,Camera,4.0,2296,9184,15,1524.56,North,COD,Good,Male,59.0
928,2023-12-19,2023-12-23,2023-12-25,Clothing,Jacket,4.0,1688,6752,15,918.94,North,Card,,Other,53.0
929,2023-08-28,2023-08-31,2023-09-01,Furniture,Bed,4.0,3089,12356,10,1203.43,North,COD,Good,Male,32.0
930,2023-11-05,2023-11-09,2023-11-10,Furniture,Table,4.0,126,90715,10,79.03,North,UPI,Good,Other,60.0
931,2023-08-08,2023-08-12,2023-08-13,Clothing,Shirt,4.0,2792,11168,10,807.24,South,Card,Excellent,Other,19.0
932,2023-04-18,2023-04-19,2023-04-20,Furniture,Sofa,2.0,1833,3666,10,327.7,West,Card,Bad,Other,20.0
933,2023-04-15,2023-04-16,2023-04-17,Electronics,Tablet,1.0,2210,2210,10,360.08,East,COD,Average,Other,45.0
934,2023-11-27,2023-11-28,2023-11-29,Clothing,Jeans,4.0,3216,12864,10,593.94,North,UPI,Good,Other,64.0
935,2023-11-16,2023-11-18,2023-11-19,Furniture,Chair,7.0,3437,24059,15,2407.64,East,UPI,Good,Female,37.0
936,2023-05-27,2023-05-29,2023-05-31,Electronics,Camera,7.0,2072,14504,0,1968.85,West,Card,Excellent,Female,44.0
937,2023-09-16,2023-09-19,2023-09-21,Electronics,Camera,5.0,4580,22900,15,1498.8,West,Card,Poor,Male,43.0
938,2023-06-15,2023-06-19,2023-06-20,Clothing,Jacket,3.0,345,1035,10,80.12,South,COD,Average,Other,36.0
939,2023-04-08,2023-04-12,2023-04-13,Furniture,Sofa,,3272,26176,15,1997.02,West,COD,Good,Female,29.0
940,2023-08-14,2023-08-16,2023-08-17,Electronics,Camera,3.0,1821,5463,15,580.13,North,COD,Bad,Female,62.0
941,2023-08-31,2023-09-04,2023-09-06,Furniture,Sofa,3.0,2422,7266,10,1208.63,South,COD,Poor,Other,40.0
942,2023-01-04,2023-01-07,2023-01-09,Clothing,Jeans,3.0,1663,4989,5,333.62,East,COD,Bad,Other,45.0
943,2023-11-02,2023-11-06,2023-11-07,Electronics,Tablet,3.0,2167,6501,0,1113.12,West,Card,,Other,51.0
944,2023-06-05,2023-06-07,2023-06-09,Electronics,Tablet,8.0,452,3616,15,159.17,North,Card,Average,Other,61.0
945,2023-03-27,2023-03-31,2023-04-02,Grocery,Vegetables,3.0,1076,3228,15,281.18,North,UPI,Excellent,Male,30.0
946,2023-12-30,2024-01-03,2024-01-05,Clothing,Jacket,6.0,974,5844,15,723.53,South,UPI,Average,Female,36.0
947,2023-12-11,2023-12-15,2023-12-16,Grocery,Fruits,1.0,143,143,0,12.69,West,UPI,Bad,Other,61.0
948,2023-06-01,2023-06-03,2023-06-05,Electronics,Mobile,3.0,2268,6804,0,559.37,East,UPI,Average,Female,25.0
949,2023-05-10,2023-05-11,2023-05-12,,Vegetables,8.0,940,7520,10,826.38,West,UPI,Poor,Other,45.0
950,2023-11-04,2023-11-08,2023-11-09,Clothing,Kurta,2.0,1238,2476,15,264.57,North,COD,Good,Other,36.0
951,2023-03-08,2023-03-12,2023-03-14,Furniture,Bed,5.0,2431,12155,10,1139.79,West,COD,Good,Female,56.0
952,2023-08-23,2023-08-25,2023-08-26,Clothing,Jeans,5.0,2305,11525,15,861.89,North,UPI,Poor,Male,63.0
953,2023-07-11,2023-07-14,2023-07-16,Electronics,Laptop,5.0,1694,8470,5,447.05,North,Card,Poor,Male,63.0
954,2023-01-29,2023-02-01,2023-02-02,Grocery,Beverages,4.0,2263,9052,5,640.94,West,COD,Poor,Female,52.0
955,2023-09-30,2023-10-04,2023-10-06,Clothing,Shirt,3.0,963,2889,5,506.02,South,Card,Excellent,Other,35.0
956,2023-04-13,2023-04-15,2023-04-17,Electronics,Mobile,3.0,2063,6189,15,530.53,South,Card,Poor,Male,57.0
957,2023-03-19,2023-03-23,2023-03-24,Furniture,Bed,7.0,4787,33509,10,5333.81,North,UPI,Excellent,Other,49.0
958,2023-04-14,2023-04-17,2023-04-19,Grocery,Fruits,7.0,1849,12943,5,849.36,South,Card,Average,Male,23.0
959,2023-06-15,2023-06-17,2023-06-19,Grocery,Snacks,5.0,3606,18030,15,2272.96,East,UPI,Poor,Male,57.0
960,2023-07-13,2023-07-17,2023-07-19,Furniture,Chair,1.0,3527,3527,5,171.74,South,UPI,Average,Female,35.0
961,2023-01-13,2023-01-16,2023-01-17,Furniture,Chair,5.0,1901,9505,0,1224.59,North,Card,Poor,Other,45.0
962,2023-02-15,2023-02-17,2023-02-19,Furniture,Chair,7.0,862,6034,5,1005.07,South,COD,Poor,Other,25.0
963,2023-11-28,2023-12-01,2023-12-03,Clothing,Jacket,7.0,2037,14259,10,2020.61,North,COD,Average,Female,28.0
964,2023-12-01,2023-12-05,2023-12-07,Clothing,Kurta,1.0,4557,4557,0,251.21,South,Card,Excellent,Male,32.0
965,2023-02-25,2023-03-01,2023-03-03,Grocery,Vegetables,4.0,3649,14596,5,1056.57,East,UPI,Good,Female,50.0
966,2023-02-17,2023-02-20,2023-02-22,Clothing,Shirt,7.0,3809,26663,10,1273.67,South,UPI,Excellent,Male,55.0
967,2023-05-14,2023-05-16,2023-05-18,Furniture,Table,2.0,1946,3892,15,179.23,West,Card,Good,Male,49.0
968,2023-11-11,2023-11-12,2023-11-13,Grocery,Snacks,3.0,2063,6189,15,943.32,West,UPI,Average,Male,
969,2023-05-21,2023-05-25,2023-05-26,Furniture,Table,9.0,3962,90715,5,6673.66,South,Card,Bad,Female,57.0
970,2023-11-09,2023-11-12,2023-11-14,Grocery,Snacks,8.0,2383,19064,10,3339.86,South,COD,Poor,Other,39.0
971,2023-10-07,2023-10-09,2023-10-10,Electronics,Camera,4.0,3635,14540,5,2398.13,South,UPI,Poor,Female,59.0
972,,2023-08-14,2023-08-15,Furniture,Chair,2.0,3002,6004,5,511.57,East,Card,Poor,Male,
973,2023-03-09,2023-03-10,2023-03-11,,Laptop,5.0,3849,19245,5,1097.19,North,Card,Poor,Male,58.0
974,2023-06-22,2023-06-25,2023-06-26,Grocery,Vegetables,6.0,1200,7200,10,686.1,North,Card,Average,Other,29.0
975,2023-06-28,2023-07-02,2023-07-03,Grocery,Fruits,3.0,3779,11337,5,1366.6,West,COD,Excellent,Other,
976,2023-03-20,2023-03-24,2023-03-25,,Laptop,1.0,4592,4592,15,740.79,North,UPI,Bad,Female,34.0
977,2023-04-12,2023-04-16,2023-04-18,Grocery,Snacks,9.0,3486,31374,0,4296.06,North,UPI,Average,Male,18.0
978,2023-05-18,2023-05-21,2023-05-22,Electronics,Mobile,6.0,2497,14982,5,1336.2,East,COD,Excellent,Other,59.0
979,2023-09-20,2023-09-24,2023-09-25,Clothing,Shirt,2.0,2343,4686,15,267.58,East,Card,Excellent,Female,43.0
980,2023-11-02,2023-11-06,2023-11-08,Furniture,Sofa,9.0,3488,31392,15,3417.73,North,Card,Poor,Female,18.0
981,2023-06-21,2023-06-22,2023-06-23,Grocery,Beverages,8.0,889,7112,5,598.11,South,Card,Poor,Female,45.0
982,2023-12-29,2023-12-31,2024-01-02,Grocery,Beverages,2.0,2411,4822,5,440.49,South,COD,Good,Male,
983,2023-02-22,2023-02-26,2023-02-28,Grocery,Beverages,7.0,4794,33558,10,5689.33,East,COD,Bad,Female,30.0
984,2023-06-14,2023-06-17,2023-06-19,Grocery,Fruits,9.0,546,4914,5,419.84,East,COD,Bad,Other,32.0
985,2023-07-12,2023-07-15,2023-07-17,Clothing,Shirt,9.0,2755,24795,0,2470.05,North,UPI,Good,Male,22.0
986,2023-05-26,2023-05-27,2023-05-29,Grocery,Vegetables,,3704,11112,15,1085.69,South,COD,Poor,Male,40.0
987,2023-04-09,2023-04-12,2023-04-14,Furniture,Bed,2.0,4315,8630,5,1383.91,East,Card,Bad,Male,62.0
988,2023-04-03,2023-04-07,2023-04-08,Electronics,Mobile,5.0,1756,8780,0,788.81,East,COD,Good,Other,41.0
989,2023-08-10,2023-08-12,2023-08-13,Furniture,Bed,3.0,3791,11373,10,1876.92,East,UPI,Good,Female,30.0
990,2023-07-07,2023-07-10,2023-07-12,Clothing,Jeans,8.0,2868,22944,0,2988.87,West,Card,Excellent,Male,60.0
991,2023-03-01,2023-03-03,2023-03-05,,Sofa,2.0,1408,2816,10,361.41,South,UPI,Bad,Female,38.0
992,2023-05-05,2023-05-07,2023-05-09,Grocery,Beverages,3.0,2754,8262,5,871.81,East,UPI,Bad,Female,59.0
993,2023-06-19,2023-06-22,2023-06-23,Grocery,Snacks,4.0,1296,5184,15,303.69,North,UPI,Excellent,Male,51.0
994,,2023-10-04,2023-10-05,Electronics,Mobile,2.0,3633,7266,10,654.12,North,Card,Good,Other,60.0
995,2023-01-28,2023-01-30,2023-01-31,Grocery,Snacks,5.0,3818,19090,5,3233.76,North,UPI,Excellent,Other,54.0
996,2023-07-12,2023-07-13,2023-07-14,Furniture,Sofa,3.0,4331,12993,0,660.9,North,Card,Bad,Male,51.0
997,2023-11-29,2023-11-30,2023-12-01,,Mobile,8.0,4822,38576,0,1929.11,West,COD,Excellent,Other,
998,2023-06-25,2023-06-28,2023-06-30,Grocery,Snacks,6.0,3838,23028,15,3147.79,North,Card,Excellent,Female,31.0
999,2023-03-27,2023-03-30,2023-03-31,Clothing,Shirt,5.0,3793,18965,5,2794.81,West,Card,,Female,58.0
1000,,2023-01-27,2023-01-28,Electronics,Laptop,3.0,2435,7305,10,653.59,South,Card,Poor,Female,59.0
1001,2023-05-27,2023-05-30,2023-06-01,,Jacket,1.0,2864,2864,15,422.15,East,Card,Excellent,Other,58.0
1002,2023-07-14,2023-07-16,2023-07-18,Electronics,Mobile,3.0,4279,12837,15,911.42,East,Card,Excellent,Other,49.0
1003,2023-12-08,2023-12-11,2023-12-12,Grocery,Fruits,5.0,3407,17035,15,756.15,South,UPI,Bad,Other,63.0
1004,2023-04-21,2023-04-25,2023-04-26,Electronics,Laptop,9.0,3915,35235,15,4343.62,East,Card,Average,Female,37.0
1005,2023-08-09,2023-08-12,2023-08-13,Furniture,Sofa,9.0,4555,40995,5,3435.77,East,Card,Good,Other,28.0
1006,2023-03-13,2023-03-14,2023-03-15,Grocery,Snacks,5.0,1629,8145,5,641.79,East,COD,Poor,Male,21.0
1007,2023-12-02,2023-12-03,2023-12-05,Grocery,Vegetables,8.0,2420,19360,10,3476.1,South,UPI,Good,Female,58.0
1008,2023-06-23,2023-06-26,2023-06-28,Grocery,Snacks,4.0,2887,11548,5,1391.11,North,UPI,Good,Male,23.0
1009,,2023-03-17,2023-03-18,Furniture,Sofa,4.0,1540,6160,10,492.29,South,Card,Bad,Female,34.0
1010,2023-01-01,2023-01-02,2023-01-04,Clothing,Kurta,4.0,1763,7052,0,722.68,West,UPI,Average,Other,34.0
1011,2023-01-05,2023-01-07,2023-01-08,Grocery,Fruits,4.0,3262,13048,5,1547.35,East,Card,Good,Female,24.0
1012,2023-04-22,2023-04-23,2023-04-24,Furniture,Table,6.0,4171,25026,10,3476.52,East,UPI,Good,Male,22.0
1013,2023-05-12,2023-05-16,2023-05-17,Electronics,Tablet,5.0,1193,5965,5,874.33,East,UPI,Good,Other,43.0
1014,2023-05-24,2023-05-27,2023-05-29,Grocery,Fruits,4.0,1252,5008,0,739.58,East,Card,Good,Female,45.0
1015,2023-09-21,2023-09-23,2023-09-24,Electronics,Mobile,9.0,3103,27927,10,1869.94,South,COD,Average,Male,55.0
1016,2023-03-07,2023-03-09,2023-03-10,Electronics,Tablet,8.0,1183,9464,10,1451.42,West,Card,Excellent,Other,57.0
1017,2023-02-12,2023-02-15,2023-02-17,Furniture,Sofa,8.0,2667,21336,10,1670.67,East,Card,Poor,Other,
1018,2023-07-19,2023-07-23,2023-07-24,Electronics,Camera,7.0,3133,21931,10,3582.23,North,Card,,Other,38.0
1019,2023-09-05,2023-09-07,2023-09-08,Electronics,Mobile,,1986,9930,10,573.18,North,Card,Average,Female,21.0
1020,2023-07-10,2023-07-11,2023-07-12,Grocery,Fruits,3.0,3942,11826,10,1875.66,South,UPI,Good,Male,53.0
1021,2023-01-20,2023-01-21,2023-01-22,Electronics,Camera,6.0,1583,9498,0,1474.63,South,COD,Poor,Male,30.0
1022,2023-02-01,2023-02-02,2023-02-03,Clothing,Jeans,6.0,3483,20898,10,2678.55,South,UPI,Poor,Other,38.0
1023,2023-02-26,2023-02-27,2023-02-28,,Vegetables,4.0,2053,8212,0,1424.23,South,UPI,Poor,Female,54.0
1024,2023-01-06,2023-01-08,2023-01-09,Grocery,Vegetables,6.0,2073,12438,15,1252.25,South,COD,Excellent,Male,64.0
1025,2023-09-21,2023-09-25,2023-09-27,Grocery,Snacks,2.0,3697,7394,15,1061.53,South,COD,Excellent,Male,27.0
1026,2023-08-22,2023-08-24,2023-08-25,Electronics,Camera,5.0,4926,24630,0,4889.7,West,UPI,Excellent,Female,21.0
1027,2023-01-16,2023-01-18,2023-01-19,Electronics,Laptop,3.0,3496,10488,0,1838.5,West,Card,Good,Other,
1028,2023-09-22,2023-09-24,2023-09-25,Clothing,Jacket,5.0,3891,19455,10,3187.39,South,COD,,Female,26.0
1029,,2023-08-29,2023-08-31,Electronics,Tablet,3.0,4633,13899,10,779.97,West,UPI,Excellent,Other,37.0
1030,2023-10-22,2023-10-24,2023-10-26,Grocery,Fruits,5.0,3391,16955,10,2071.89,East,COD,Poor,Male,35.0
1031,2023-01-07,2023-01-09,2023-01-11,Furniture,Bed,1.0,2312,2312,5,262.58,North,Card,Average,Male,61.0
1032,2023-03-25,2023-03-27,2023-03-28,Clothing,Kurta,2.0,1844,3688,0,305.41,West,Card,Good,Female,59.0
1033,2023-08-06,2023-08-10,2023-08-11,Electronics,Tablet,7.0,3107,21749,10,1814.35,West,Card,Poor,Male,51.0
1034,2023-10-16,2023-10-19,2023-10-20,Clothing,Jeans,4.0,592,2368,0,418.44,North,Card,Good,Other,20.0
1035,2023-06-21,2023-06-23,2023-06-25,Electronics,Camera,4.0,1603,90715,10,589.75,West,COD,Poor,Other,
1036,2023-05-26,2023-05-28,2023-05-30,Furniture,Table,8.0,630,5040,10,705.76,South,Card,Poor,Male,50.0
1037,2023-06-08,2023-06-12,2023-06-13,Furniture,Bed,5.0,4509,22545,10,3567.16,South,Card,Average,Female,50.0
1038,2023-04-24,2023-04-25,2023-04-26,Furniture,Table,4.0,779,3116,0,541.28,East,Card,Good,Other,61.0
1039,2023-10-13,2023-10-15,2023-10-16,Grocery,Beverages,6.0,1485,8910,5,623.46,South,Card,Poor,Female,20.0
1040,2023-03-29,2023-04-01,2023-04-03,Electronics,Camera,5.0,1653,8265,5,1339.75,West,Card,Poor,Female,19.0
1041,2023-05-29,2023-05-31,2023-06-02,Grocery,Beverages,2.0,336,672,10,64.31,West,COD,,Male,21.0
1042,2023-12-01,2023-12-03,2023-12-05,Clothing,Jacket,6.0,4170,25020,0,2595.66,East,Card,Bad,Male,
1043,2023-12-23,2023-12-25,2023-12-27,Grocery,Snacks,7.0,3198,22386,0,3974.41,South,Card,Good,Other,38.0
1044,2023-06-12,2023-06-15,2023-06-17,Furniture,Sofa,3.0,3292,9876,0,1067.2,West,Card,Good,Other,21.0
1045,2023-03-07,2023-03-10,2023-03-11,Electronics,Tablet,3.0,163,489,0,74.94,East,Card,Average,Male,20.0
1046,2023-10-23,2023-10-25,2023-10-27,Furniture,Chair,3.0,2054,6162,15,413.64,West,COD,Bad,Male,52.0
1047,2023-12-19,2023-12-23,2023-12-25,Electronics,Laptop,,4416,30912,0,4012.17,South,Card,Poor,Female,64.0
1048,2023-03-14,2023-03-16,2023-03-18,Furniture,Chair,7.0,1574,11018,5,947.97,East,COD,Good,Female,31.0
1049,2023-12-05,2023-12-07,2023-12-08,Furniture,Chair,1.0,1951,1951,5,310.26,East,UPI,Average,Female,39.0
1050,2023-10-10,2023-10-13,2023-10-15,,Tablet,8.0,3301,26408,10,3018.1,South,COD,Poor,Male,21.0
1051,2023-08-12,2023-08-14,2023-08-15,Electronics,Mobile,,991,3964,0,770.41,East,UPI,Bad,Male,52.0
1052,2023-02-09,2023-02-13,2023-02-15,Furniture,Sofa,2.0,2872,5744,5,724.68,East,COD,Good,Other,50.0
1053,2023-05-22,2023-05-24,2023-05-26,Clothing,Shirt,4.0,1175,4700,15,679.18,South,UPI,Bad,Male,63.0
1054,2023-06-27,2023-06-28,2023-06-30,Furniture,Table,9.0,739,6651,15,407.16,North,COD,Excellent,Other,53.0
1055,2023-09-09,2023-09-13,2023-09-15,Electronics,Camera,2.0,872,1744,15,104.87,North,Card,Excellent,Other,20.0
1056,2023-08-03,2023-08-06,2023-08-07,Clothing,Jacket,5.0,4073,20365,10,2578.67,North,COD,Average,Female,25.0
1057,2023-11-16,2023-11-18,2023-11-20,Furniture,Bed,9.0,3416,30744,15,3891.29,East,COD,Poor,Male,24.0
1058,2023-02-13,2023-02-16,2023-02-18,Grocery,Snacks,2.0,999,1998,5,234.94,South,COD,Bad,Female,18.0
1059,2023-05-20,2023-05-23,2023-05-24,Electronics,Tablet,9.0,2908,26172,0,4941.0,East,Card,Average,Other,25.0
1060,2023-03-13,2023-03-15,2023-03-16,Clothing,Jacket,6.0,3864,23184,15,1774.77,East,Card,Good,Male,36.0
1061,2023-12-22,2023-12-23,2023-12-24,Clothing,Kurta,2.0,1521,3042,10,151.21,West,UPI,Bad,Male,45.0
1062,2023-05-17,2023-05-21,2023-05-22,Furniture,Bed,9.0,4995,44955,0,2382.69,West,Card,Poor,Male,47.0
1063,2023-06-13,2023-06-14,2023-06-16,Grocery,Beverages,1.0,1119,1119,0,110.91,North,Card,Excellent,Female,31.0
1064,2023-08-22,2023-08-23,2023-08-25,Electronics,Tablet,9.0,3373,30357,10,4393.83,South,COD,Good,Female,35.0
1065,2023-03-08,2023-03-10,2023-03-12,Grocery,Vegetables,5.0,4410,22050,10,2766.48,South,COD,Poor,Female,38.0
1066,2023-06-21,2023-06-22,2023-06-24,Furniture,Table,3.0,3287,9861,10,1077.02,North,Card,Excellent,Male,22.0
1067,2023-03-27,2023-03-31,2023-04-02,Furniture,Table,5.0,711,3555,5,247.52,West,COD,Bad,Female,59.0
1068,2023-08-31,2023-09-01,2023-09-03,Electronics,Camera,1.0,3252,3252,0,341.94,West,COD,Good,Female,43.0
1069,2023-05-29,2023-05-31,2023-06-02,Electronics,Tablet,7.0,145,1015,10,175.79,West,COD,Poor,Other,23.0
1070,2023-09-01,2023-09-03,2023-09-05,Electronics,Laptop,,3076,27684,15,4470.77,East,UPI,Poor,Female,54.0
1071,2023-11-09,2023-11-12,2023-11-14,Grocery,Fruits,8.0,206,1648,15,113.17,West,Card,Bad,Male,40.0
1072,2023-04-14,2023-04-16,2023-04-18,Electronics,Tablet,1.0,4539,4539,5,587.24,East,Card,Poor,Other,33.0
1073,2023-03-02,2023-03-06,2023-03-08,Electronics,Mobile,4.0,4258,17032,15,1366.49,West,Card,Average,Female,33.0
1074,2023-06-13,2023-06-14,2023-06-15,Grocery,Vegetables,9.0,1917,17253,15,2629.9,South,COD,Excellent,Male,49.0
1075,2023-03-25,2023-03-29,2023-03-31,Furniture,Sofa,9.0,2457,22113,15,1414.91,East,UPI,Average,Female,51.0
1076,2023-10-31,2023-11-04,2023-11-05,Furniture,Table,1.0,2911,2911,10,487.7,North,UPI,,Male,44.0
1077,2023-04-18,2023-04-19,2023-04-20,Clothing,Jacket,2.0,4818,9636,0,1689.04,East,Card,Excellent,Other,40.0
1078,2023-03-19,2023-03-20,2023-03-22,Clothing,Jeans,9.0,179,1611,10,251.7,North,UPI,Excellent,Other,21.0
1079,2023-06-28,2023-07-01,2023-07-03,Furniture,Table,2.0,4581,9162,0,1162.33,West,Card,Excellent,Other,27.0
1080,2023-12-04,2023-12-05,2023-12-06,Electronics,Camera,5.0,2444,12220,15,2042.62,South,Card,Bad,Female,45.0
1081,2023-02-28,2023-03-02,2023-03-03,Grocery,Snacks,2.0,4008,8016,5,456.87,East,UPI,Poor,Other,
1082,2023-01-19,2023-01-23,2023-01-25,Furniture,Sofa,2.0,3129,6258,10,802.06,West,COD,Excellent,Female,56.0
1083,2023-02-16,2023-02-20,2023-02-22,Electronics,Camera,6.0,1811,10866,10,965.42,South,COD,Good,Other,47.0
1084,2023-07-08,2023-07-12,2023-07-13,Electronics,Mobile,6.0,1019,6114,0,1173.93,East,Card,Poor,Female,44.0
1085,2023-03-09,2023-03-13,2023-03-14,Clothing,Kurta,9.0,713,6417,0,675.57,East,Card,Excellent,Male,25.0
1086,2023-09-02,2023-09-03,2023-09-05,Furniture,Sofa,2.0,3291,6582,5,838.09,South,Card,Bad,Other,25.0
1087,2023-12-27,2023-12-28,2023-12-29,Clothing,Jacket,8.0,2010,16080,5,842.38,West,COD,Good,Male,44.0
1088,2023-03-10,2023-03-11,2023-03-13,Grocery,Beverages,1.0,2941,2941,15,203.03,South,UPI,Poor,Male,61.0
1089,2023-02-08,2023-02-12,2023-02-13,Electronics,Camera,8.0,654,5232,10,317.8,West,UPI,Poor,Other,22.0
1090,2023-08-28,2023-08-30,2023-09-01,Clothing,Shirt,4.0,3461,13844,5,1540.65,East,UPI,Poor,Male,35.0
1091,2023-06-22,2023-06-23,2023-06-25,Grocery,Fruits,5.0,3477,17385,15,2296.66,South,UPI,Excellent,Female,52.0
1092,2023-01-06,2023-01-08,2023-01-10,Clothing,Kurta,3.0,3600,10800,0,851.32,South,COD,Excellent,Female,44.0
1093,2023-11-12,2023-11-15,2023-11-17,Clothing,Kurta,1.0,4453,4453,5,224.95,East,COD,Good,Female,37.0
1094,2023-10-10,2023-10-12,2023-10-14,Clothing,Jeans,1.0,387,387,15,40.47,North,COD,Bad,Other,34.0
1095,2023-04-08,2023-04-12,2023-04-13,Electronics,Laptop,4.0,2996,11984,5,2229.31,East,UPI,Excellent,Female,64.0
1096,2023-08-10,2023-08-13,2023-08-14,Grocery,Fruits,9.0,657,5913,0,788.84,East,UPI,Bad,Other,35.0
1097,2023-12-19,2023-12-23,2023-12-24,Grocery,Beverages,5.0,1547,7735,15,348.97,South,COD,Poor,Female,19.0
1098,2023-07-29,2023-08-02,2023-08-04,Furniture,Bed,6.0,2636,15816,15,1548.97,North,COD,Excellent,Male,53.0
1099,2023-06-08,2023-06-12,2023-06-13,Grocery,Vegetables,9.0,1025,9225,15,1155.52,South,UPI,Poor,Male,46.0
1100,2023-07-15,2023-07-16,2023-07-18,Grocery,Beverages,2.0,2686,90715,15,815.95,East,COD,Poor,Female,41.0
1101,,2023-02-05,2023-02-06,Grocery,Vegetables,5.0,4083,20415,15,1820.93,North,COD,Excellent,Male,56.0
1102,2023-06-26,2023-06-30,2023-07-01,Furniture,Bed,3.0,659,1977,5,351.82,North,Card,Good,Female,26.0
1103,2023-03-16,2023-03-20,2023-03-22,Electronics,Laptop,6.0,1650,9900,5,1443.15,West,Card,Average,Other,
1104,2023-10-18,2023-10-21,2023-10-22,Grocery,Snacks,7.0,4569,31983,15,2717.54,West,COD,Good,Male,30.0
1105,2023-10-31,2023-11-01,2023-11-02,Furniture,Chair,1.0,3399,3399,5,591.87,West,UPI,Poor,Male,44.0
1106,2023-04-14,2023-04-18,2023-04-19,Clothing,Kurta,3.0,3989,11967,10,1504.5,South,UPI,Excellent,Male,25.0
1107,2023-02-18,2023-02-20,2023-02-21,Clothing,Jacket,7.0,4448,31136,0,3916.41,West,COD,Bad,Female,30.0
1108,2023-04-24,2023-04-27,2023-04-28,Furniture,Sofa,6.0,2888,17328,15,1933.63,South,COD,Poor,Male,62.0
1109,2023-11-17,2023-11-21,2023-11-23,Grocery,Beverages,5.0,2149,10745,0,1620.53,West,UPI,Poor,Other,64.0
1110,2023-09-10,2023-09-12,2023-09-14,Clothing,Kurta,6.0,2591,15546,0,972.82,North,UPI,Average,Other,61.0
1111,2023-09-22,2023-09-26,2023-09-28,Furniture,Chair,4.0,4854,19416,5,2333.13,North,COD,Poor,Male,19.0
1112,2023-12-20,2023-12-24,2023-12-25,Furniture,Chair,1.0,3963,3963,0,669.55,South,COD,Average,Other,60.0
1113,2023-05-19,2023-05-21,2023-05-23,Electronics,Tablet,7.0,4211,29477,0,4628.44,East,COD,Poor,Male,
1114,2023-06-04,2023-06-08,2023-06-10,Furniture,Bed,3.0,2088,6264,5,376.66,East,UPI,Bad,Male,18.0
1115,2023-08-05,2023-08-09,2023-08-10,Furniture,Bed,7.0,2173,15211,15,1940.46,South,COD,Excellent,Female,31.0
1116,2023-02-22,2023-02-25,2023-02-26,Furniture,Sofa,,1122,6732,15,589.98,West,UPI,Excellent,Female,
1117,2023-09-07,2023-09-09,2023-09-10,Clothing,Kurta,8.0,3682,29456,10,2788.83,South,UPI,Bad,Other,61.0
1118,2023-02-18,2023-02-19,2023-02-21,Clothing,Kurta,,2156,4312,0,832.28,West,COD,Bad,Male,50.0
1119,2023-12-02,2023-12-03,2023-12-05,Clothing,Shirt,6.0,3992,23952,0,2109.44,South,COD,Bad,Female,18.0
1120,2023-05-21,2023-05-25,2023-05-27,,Snacks,4.0,1784,7136,5,1063.04,South,COD,Excellent,Other,42.0
1121,2023-10-13,2023-10-15,2023-10-17,Furniture,Table,6.0,4783,28698,15,2269.11,South,UPI,Good,Female,53.0
1122,2023-03-13,2023-03-15,2023-03-16,Grocery,Snacks,2.0,4211,8422,15,601.85,South,UPI,Excellent,Other,31.0
1123,2023-10-09,2023-10-13,2023-10-15,Grocery,Snacks,9.0,3814,34326,0,5764.28,South,COD,Average,Other,52.0
1124,2023-04-10,2023-04-12,2023-04-14,Grocery,Snacks,1.0,3565,3565,0,363.37,West,UPI,Excellent,Other,50.0
1125,2023-07-13,2023-07-14,2023-07-16,Furniture,Chair,,2958,8874,10,1157.66,South,COD,Excellent,Female,34.0
1126,2023-05-06,2023-05-07,2023-05-08,Clothing,Jacket,6.0,2892,17352,10,2873.75,North,COD,,Other,26.0
1127,2023-03-15,2023-03-18,2023-03-19,Electronics,Mobile,5.0,1707,8535,15,418.46,North,UPI,Excellent,Male,51.0
1128,2023-02-09,2023-02-12,2023-02-13,Clothing,Kurta,2.0,2170,4340,15,511.25,East,COD,Excellent,Male,62.0
1129,2023-01-28,2023-01-30,2023-01-31,Electronics,Tablet,4.0,3911,15644,15,1769.57,East,COD,Average,Other,55.0
1130,2023-04-24,2023-04-28,2023-04-29,Clothing,Jacket,5.0,4695,23475,10,3714.18,West,COD,Poor,Male,31.0
1131,2023-01-26,2023-01-29,2023-01-31,Clothing,Shirt,2.0,3385,6770,5,1029.16,East,UPI,Bad,Female,49.0
1132,2023-04-30,2023-05-02,2023-05-03,Furniture,Table,8.0,1985,15880,10,1262.15,East,UPI,Bad,Other,62.0
1133,2023-04-12,2023-04-13,2023-04-14,Clothing,Shirt,2.0,1617,3234,0,231.97,North,COD,,Male,31.0
1134,2023-04-21,2023-04-25,2023-04-26,Electronics,Laptop,8.0,3338,26704,15,1685.51,West,COD,Average,Female,31.0
1135,2023-11-06,2023-11-09,2023-11-11,Furniture,Table,8.0,4380,35040,10,2562.43,North,Card,Excellent,Other,44.0
1136,2023-06-06,2023-06-09,2023-06-10,Grocery,Vegetables,9.0,2294,20646,0,3183.63,North,Card,Good,Other,25.0
1137,2023-07-31,2023-08-04,2023-08-05,Furniture,Bed,2.0,3469,6938,10,320.64,East,Card,Average,Other,51.0
1138,2023-11-20,2023-11-23,2023-11-25,Electronics,Mobile,8.0,4474,35792,10,5426.54,North,UPI,Excellent,Male,41.0
1139,2023-01-26,2023-01-27,2023-01-28,Electronics,Laptop,7.0,2331,16317,10,1002.1,North,UPI,Good,Male,22.0
